Depth	TVD	ROP	Gas	C1(PPM)	C2	C3	iC4	nC4	C5
1036	1035.99	32.94	4	396	0	0	0	0	0
1037	1036.99	60.97	5	495	0	0	0	0	0
1038	1037.99	28.42	3	297	0	0	0	0	0
1039	1038.99	29.65	2	198	0	0	0	0	0
1040	1039.99	30.34	2	198	0	0	0	0	0
1041	1040.99	28.19	2	198	0	0	0	0	0
1042	1041.99	27.23	2	198	0	0	0	0	0
1043	1042.99	34.37	3	297	0	0	0	0	0
1044	1043.99	25.29	3	297	0	0	0	0	0
1045	1044.99	19.84	3	297	0	0	0	0	0
1046	1045.99	19.36	3	297	0	0	0	0	0
1047	1046.99	24.42	3	297	0	0	0	0	0
1048	1047.99	25.28	3	297	0	0	0	0	0
1049	1048.99	28.38	2	198	0	0	0	0	0
1050	1049.99	26.34	2	198	0	0	0	0	0
1051	1050.99	26.11	4	396	0	0	0	0	0
1052	1051.99	26.05	4	396	0	0	0	0	0
1053	1052.99	25.4	4	396	0	0	0	0	0
1054	1053.99	22.81	4	396	0	0	0	0	0
1055	1054.99	24.41	4	396	0	0	0	0	0
1056	1055.99	24.57	3	297	0	0	0	0	0
1057	1056.99	31.1	3	297	0	0	0	0	0
1058	1057.99	24.89	3	297	0	0	0	0	0
1059	1058.99	24.87	4	396	0	0	0	0	0
1060	1059.99	25.45	4	396	0	0	0	0	0
1061	1060.99	20.53	4	396	0	0	0	0	0
1062	1061.99	18.33	6	594	0	0	0	0	0
1063	1062.99	29.97	8	792	0	0	0	0	0
1064	1063.99	27.38	10	990	0	0	0	0	0
1065	1064.99	35.59	10	990	0	0	0	0	0
1066	1065.99	45.13	10	990	0	0	0	0	0
1067	1066.99	31	2	198	0	0	0	0	0
1068	1067.99	32.5	3	297	0	0	0	0	0
1069	1068.99	32.26	3	297	0	0	0	0	0
1070	1069.99	32.4	3	297	0	0	0	0	0
1071	1070.99	31	2	198	0	0	0	0	0
1072	1071.99	34.82	2	198	0	0	0	0	0
1073	1072.99	33	3	297	0	0	0	0	0
1074	1073.99	30	2	198	0	0	0	0	0
1075	1074.99	31	3	297	0	0	0	0	0
1076	1075.99	33	3	297	0	0	0	0	0
1077	1076.99	34.15	2	198	0	0	0	0	0
1078	1077.99	33	3	297	0	0	0	0	0
1079	1078.99	32	2	198	0	0	0	0	0
1080	1079.99	31.19	4	396	0	0	0	0	0
1081	1080.99	29.6	5	495	0	0	0	0	0
1082	1081.99	27	7	693	0	0	0	0	0
1083	1082.99	25	5	495	0	0	0	0	0
1084	1083.99	24	4	396	0	0	0	0	0
1085	1084.99	23	5	495	0	0	0	0	0
1086	1085.99	21	6	594	0	0	0	0	0
1087	1086.99	20	8	792	0	0	0	0	0
1088	1087.99	19.22	8	792	0	0	0	0	0
1089	1088.99	18.53	7	693	0	0	0	0	0
1090	1089.99	18.21	8	792	0	0	0	0	0
1091	1090.99	17	8	792	0	0	0	0	0
1092	1091.99	16	8	792	0	0	0	0	0
1093	1092.99	17	8	792	0	0	0	0	0
1094	1093.99	16.47	7	693	0	0	0	0	0
1095	1094.99	15.57	7	693	0	0	0	0	0
1096	1095.99	29.73	6	594	0	0	0	0	0
1097	1096.99	20.52	6	594	0	0	0	0	0
1098	1097.99	26.3	6	594	0	0	0	0	0
1099	1098.99	22.07	6	594	0	0	0	0	0
1100	1099.99	24.66	6	594	0	0	0	0	0
1101	1100.99	22.59	7	693	0	0	0	0	0
1102	1101.99	22.1	7	693	0	0	0	0	0
1103	1102.99	22.56	8	792	0	0	0	0	0
1104	1103.99	29.93	8	792	0	0	0	0	0
1105	1104.99	27.62	8	792	0	0	0	0	0
1106	1105.99	23	8	792	0	0	0	0	0
1107	1106.99	22.24	8	792	0	0	0	0	0
1108	1107.99	23.78	7	693	0	0	0	0	0
1109	1108.99	23.03	7	693	0	0	0	0	0
1110	1109.99	24.1	7	693	0	0	0	0	0
1111	1110.99	25.39	7	693	0	0	0	0	0
1112	1111.99	24.69	7	693	0	0	0	0	0
1113	1112.99	19.93	6	594	0	0	0	0	0
1114	1113.99	19.34	6	594	0	0	0	0	0
1115	1114.99	21.1	6	594	0	0	0	0	0
1116	1115.99	22.28	6	594	0	0	0	0	0
1117	1116.99	22.97	6	594	0	0	0	0	0
1118	1117.99	21.4	6	594	0	0	0	0	0
1119	1118.99	15.47	6	594	0	0	0	0	0
1120	1119.99	23.41	5	495	0	0	0	0	0
1121	1120.99	23.31	5	495	0	0	0	0	0
1122	1121.99	22.52	5	495	0	0	0	0	0
1123	1122.99	10.72	5	495	0	0	0	0	0
1124	1123.99	16.55	4	396	0	0	0	0	0
1125	1124.99	15.35	4	396	0	0	0	0	0
1126	1125.99	21.63	4	396	0	0	0	0	0
1127	1126.99	18.65	4	396	0	0	0	0	0
1128	1127.99	18.71	4	396	0	0	0	0	0
1129	1128.99	23.05	4	396	0	0	0	0	0
1130	1129.99	22.16	4	396	0	0	0	0	0
1131	1130.99	22.32	3	297	0	0	0	0	0
1132	1131.99	24.76	4	396	0	0	0	0	0
1133	1132.99	23.21	4	396	0	0	0	0	0
1134	1133.99	18.22	4	396	0	0	0	0	0
1135	1134.99	18.42	4	396	0	0	0	0	0
1136	1135.99	20.49	4	396	0	0	0	0	0
1137	1136.99	22.5	4	396	0	0	0	0	0
1138	1137.99	12.01	4	396	0	0	0	0	0
1139	1138.99	19.11	4	396	0	0	0	0	0
1140	1139.99	18.53	4	396	0	0	0	0	0
1141	1140.99	17.96	4	396	0	0	0	0	0
1142	1141.99	23.89	5	495	0	0	0	0	0
1143	1142.99	24.54	5	495	0	0	0	0	0
1144	1143.99	27.34	5	495	0	0	0	0	0
1145	1144.99	24.09	5	495	0	0	0	0	0
1146	1145.99	23.93	5	495	0	0	0	0	0
1147	1146.99	24.01	5	495	0	0	0	0	0
1148	1147.99	24.44	6	594	0	0	0	0	0
1149	1148.99	25.63	6	594	0	0	0	0	0
1150	1149.99	23.4	6	594	0	0	0	0	0
1151	1150.99	24.97	6	594	0	0	0	0	0
1152	1151.99	17.85	6	594	0	0	0	0	0
1153	1152.99	23.74	6	594	0	0	0	0	0
1154	1153.99	27.61	7	693	0	0	0	0	0
1155	1154.99	22.5	7	693	0	0	0	0	0
1156	1155.99	19.39	7	693	0	0	0	0	0
1157	1156.99	23.85	7	693	0	0	0	0	0
1158	1157.99	19.79	7	693	0	0	0	0	0
1159	1158.99	18.69	7	693	0	0	0	0	0
1160	1159.99	17.7	7	693	0	0	0	0	0
1161	1160.99	19.91	7	693	0	0	0	0	0
1162	1161.99	16.9	7	693	0	0	0	0	0
1163	1162.99	11.37	7	693	0	0	0	0	0
1164	1163.99	12.69	7	693	0	0	0	0	0
1165	1164.99	19.74	6	594	0	0	0	0	0
1166	1165.99	17.22	6	594	0	0	0	0	0
1167	1166.99	20.19	6	594	0	0	0	0	0
1168	1167.99	24.96	6	594	0	0	0	0	0
1169	1168.99	34.28	5	495	0	0	0	0	0
1170	1169.99	29.38	5	495	0	0	0	0	0
1171	1170.99	23.62	5	495	0	0	0	0	0
1172	1171.99	31.08	5	495	0	0	0	0	0
1173	1172.99	30.73	4	396	0	0	0	0	0
1174	1173.99	26.59	4	396	0	0	0	0	0
1175	1174.99	22.81	4	396	0	0	0	0	0
1176	1175.99	21.11	3	297	0	0	0	0	0
1177	1176.99	15.86	3	297	0	0	0	0	0
1178	1177.99	19.64	4	396	0	0	0	0	0
1179	1178.99	10.95	3	297	0	0	0	0	0
1180	1179.99	2.51	3	297	0	0	0	0	0
1181	1180.99	49.84	3	297	0	0	0	0	0
1182	1181.99	28.43	4	396	0	0	0	0	0
1183	1182.99	29.82	4	396	0	0	0	0	0
1184	1183.99	23.76	4	396	0	0	0	0	0
1185	1184.99	23.88	4	396	0	0	0	0	0
1186	1185.99	23.03	4	396	0	0	0	0	0
1187	1186.99	24.62	4	396	0	0	0	0	0
1188	1187.99	26.62	4	396	0	0	0	0	0
1189	1188.99	25.97	4	396	0	0	0	0	0
1190	1189.99	26.39	5	495	0	0	0	0	0
1191	1190.99	26.61	5	495	0	0	0	0	0
1192	1191.99	22.5	5	495	0	0	0	0	0
1193	1192.99	22.81	5	495	0	0	0	0	0
1194	1193.99	23.24	5	495	0	0	0	0	0
1195	1194.99	22.75	6	594	0	0	0	0	0
1196	1195.99	22.3	6	594	0	0	0	0	0
1197	1196.99	22.92	6	594	0	0	0	0	0
1198	1197.99	19.39	5	495	0	0	0	0	0
1199	1198.99	20.36	5	495	0	0	0	0	0
1200	1199.99	23.77	5	495	0	0	0	0	0
1201	1200.99	24.93	5	495	0	0	0	0	0
1202	1201.99	23.9	4	396	0	0	0	0	0
1203	1202.99	23.27	4	396	0	0	0	0	0
1204	1203.99	22.1	3	297	0	0	0	0	0
1205	1204.99	21.1	3	297	0	0	0	0	0
1206	1205.99	26.3	3	297	0	0	0	0	0
1207	1206.99	26.9	3	297	0	0	0	0	0
1208	1207.99	15.2	2	198	0	0	0	0	0
1209	1208.99	45.3	2	198	0	0	0	0	0
1210	1209.99	26	2	198	0	0	0	0	0
1211	1210.99	23.6	3	297	0	0	0	0	0
1212	1211.99	23.86	3	297	0	0	0	0	0
1213	1212.99	25.67	3	297	0	0	0	0	0
1214	1213.99	24.38	3	297	0	0	0	0	0
1215	1214.99	26.37	5	495	0	0	0	0	0
1216	1215.99	23.49	5	495	0	0	0	0	0
1217	1216.99	32.77	5	495	0	0	0	0	0
1218	1217.99	31.32	5	495	0	0	0	0	0
1219	1218.99	25.37	5	495	0	0	0	0	0
1220	1219.99	23.62	5	495	0	0	0	0	0
1221	1220.99	21.79	5	495	0	0	0	0	0
1222	1221.99	22.03	5	495	0	0	0	0	0
1223	1222.99	22.26	6	594	0	0	0	0	0
1224	1223.99	19.33	6	594	0	0	0	0	0
1225	1224.99	19.09	6	594	0	0	0	0	0
1226	1225.99	18.92	7	693	0	0	0	0	0
1227	1226.99	20.26	7	693	0	0	0	0	0
1228	1227.99	22.28	7	693	0	0	0	0	0
1229	1228.99	21.85	7	693	0	0	0	0	0
1230	1229.99	14.13	7	693	0	0	0	0	0
1231	1230.99	21.67	8	792	0	0	0	0	0
1232	1231.99	21.3	8	792	0	0	0	0	0
1233	1232.99	21.98	8	792	0	0	0	0	0
1234	1233.99	22.69	9	891	0	0	0	0	0
1235	1234.99	22.63	9	891	0	0	0	0	0
1236	1235.99	32.47	8	792	0	0	0	0	0
1237	1236.99	12.58	8	792	0	0	0	0	0
1238	1237.99	17.09	7	693	0	0	0	0	0
1239	1238.99	26.49	7	693	0	0	0	0	0
1240	1239.99	22.1	7	693	0	0	0	0	0
1241	1240.99	22.3	8	792	0	0	0	0	0
1242	1241.99	18.64	8	792	0	0	0	0	0
1243	1242.99	18.62	8	792	0	0	0	0	0
1244	1243.99	19.49	8	792	0	0	0	0	0
1245	1244.99	20.11	7	693	0	0	0	0	0
1246	1245.99	21.64	7	693	0	0	0	0	0
1247	1246.99	7.91	7	693	0	0	0	0	0
1248    1247.99 7.91    8.36    33      5       394     459     93      95			2	198	0	0	0	0	0
1249	1248.9	22	2	198	0	0	0	0	0
1250	1249.9	19	2	198	0	0	0	0	0
1251	1250.9	21.05	3	297	0	0	0	0	0
1252	1251.9	20.78	3	297	0	0	0	0	0
1253	1252.9	22.78	3	297	0	0	0	0	0
1254	1253.9	22.22	3	297	0	0	0	0	0
1255	1254.9	21	2	198	0	0	0	0	0
1256	1255.9	20	2	198	0	0	0	0	0
1257	1256.9	19	3	297	0	0	0	0	0
1258	1257.9	21	2	198	0	0	0	0	0
1259	1258.9	20	3	297	0	0	0	0	0
1260	1259.9	19	2	198	0	0	0	0	0
1261	1260.9	20	3	297	0	0	0	0	0
1262	1261.9	19.09	2	198	0	0	0	0	0
1263	1262.9	20.34	3	297	0	0	0	0	0
1264	1263.9	20.67	2	198	0	0	0	0	0
1265	1264.9	19	3	297	0	0	0	0	0
1266	1265.9	19.17	2	198	0	0	0	0	0
1267	1266.9	20.1	3	297	0	0	0	0	0
1268	1267.9	22	3	297	0	0	0	0	0
1269	1268.9	23.9	4	396	0	0	0	0	0
1270	1269.9	25.8	5	495	0	0	0	0	0
1271	1270.9	27.7	8	792	0	0	0	0	0
1272	1271.9	29.6	9	891	0	0	0	0	0
1273	1272.9	31.5	11	1089	0	0	0	0	0
1274	1273.9	33.4	12	1188	0	0	0	0	0
1275	1274.9	32	13	1287	0	0	0	0	0
1276	1275.9	33	12	1188	0	0	0	0	0
1277	1276.9	31	13	1287	0	0	0	0	0
1278	1277.9	30	14	1386	0	0	0	0	0
1279	1278.9	32	13	1287	0	0	0	0	0
1280	1279.9	30	16	1584	0	0	0	0	0
1281	1280.9	31	18	1782	0	0	0	0	0
1282	1281.9	29.5	20	1980	0	0	0	0	0
1283	1282.9	28	23	2277	0	0	0	0	0
1284	1283.9	23.32	24	2376	0	0	0	0	0
1285	1284.9	22	27	2673	0	0	0	0	0
1286	1285.9	22.7	29	2871	0	0	0	0	0
1287	1286.9	23.34	30	2970	0	0	0	0	0
1288	1287.9	24.85	33	3267	0	0	0	0	0
1289	1288.9	25	33	3267	0	0	0	0	0
1290	1289.9	23.17	31	3069	0	0	0	0	0
1291	1290.9	23.32	32	3168	0	0	0	0	0
1292	1291.9	22	25	2475	0	0	0	0	0
1293	1292.9	21	23	2277	0	0	0	0	0
1294	1293.9	20	22	2178	0	0	0	0	0
1295	1294.9	21	21	2079	0	0	0	0	0
1296	1295.9	22	23	2277	0	0	0	0	0
1297	1296.9	23	24	2376	0	0	0	0	0
1298	1297.9	24	26	2574	0	0	0	0	0
1299	1298.9	22	29	2871	0	0	0	0	0
1300	1299.9	20	31	3069	0	0	0	0	0
1301	1300.9	22.5	33	3267	0	0	0	0	0
1302	1301.9	21.96	36	3564	0	0	0	0	0
1303	1302.9	21.31	38	3762	0	0	0	0	0
1304	1303.9	22.53	40	3960	0	0	0	0	0
1305	1304.9	23.82	67	6633	0	0	0	0	0
1306	1305.9	21	67	6633	0	0	0	0	0
1307	1306.9	21.54	67	6633	0	0	0	0	0
1308	1307.9	20.06	62	6138	0	0	0	0	0
1309	1308.9	18	59	5841	0	0	0	0	0
1310	1309.9	17.05	56	5544	0	0	0	0	0
1311	1310.9	15.61	53	5247	0	0	0	0	0
1312	1311.9	16.05	50	4950	0	0	0	0	0
1313	1312.9	17.25	49	4851	0	0	0	0	0
1314	1313.9	16.78	51	5049	0	0	0	0	0
1315	1314.9	18.5	52	5148	0	0	0	0	0
1316	1315.9	20.32	49	4851	0	0	0	0	0
1317	1316.9	22	46	4554	0	0	0	0	0
1318	1317.9	21	43	4257	0	0	0	0	0
1319	1318.9	22.09	40	3960	0	0	0	0	0
1320	1319.9	20	37	3663	0	0	0	0	0
1321	1320.9	23	34	3366	0	0	0	0	0
1322	1321.9	22	31	3069	0	0	0	0	0
1323	1322.9	21	28	2772	0	0	0	0	0
1324	1323.9	20	25	2475	0	0	0	0	0
1325	1324.9	21.59	22	2178	0	0	0	0	0
1326	1325.9	21.75	21	2079	0	0	0	0	0
1327	1326.9	20	20	1980	0	0	0	0	0
1328	1327.9	18.5	19	1881	0	0	0	0	0
1329	1328.9	19.54	18	1782	0	0	0	0	0
1330	1329.9	17.6	17	1683	0	0	0	0	0
1331	1330.9	19.6	16	1584	0	0	0	0	0
1332	1331.9	21.99	15	1485	0	0	0	0	0
1333	1332.9	23.67	14	1386	0	0	0	0	0
1334	1333.9	19.26	13	1287	0	0	0	0	0
1335	1334.9	22.37	12	1188	0	0	0	0	0
1336	1335.9	21.4	11	1089	0	0	0	0	0
1337	1336.9	20.85	10	990	0	0	0	0	0
1338	1337.9	19.38	9	891	0	0	0	0	0
1339	1338.9	20.14	8	792	0	0	0	0	0
1340	1339.9	20.3	7	693	0	0	0	0	0
1341	1340.9	23.1	8	792	0	0	0	0	0
1342	1341.9	24.37	9	891	0	0	0	0	0
1343	1342.9	23.56	7	693	0	0	0	0	0
1344	1343.9	25	5	495	0	0	0	0	0
1345	1344.9	24	6	594	0	0	0	0	0
1346	1345.9	22	7	693	0	0	0	0	0
1347	1346.9	21	6	594	0	0	0	0	0
1348	1347.9	20	5	495	0	0	0	0	0
1349	1348.9	18.6	6	594	0	0	0	0	0
1350	1349.9	18.9	7	693	0	0	0	0	0
1351	1350.9	18.99	8	792	0	0	0	0	0
1352	1351.9	20.1	7	693	0	0	0	0	0
1353	1352.9	22.04	5	495	0	0	0	0	0
1354	1353.9	22	6	594	0	0	0	0	0
1355	1354.9	21.23	6	594	0	0	0	0	0
1356	1355.9	20.07	7	693	0	0	0	0	0
1357	1356.9	22.9	6	594	0	0	0	0	0
1358	1357.9	22.56	5	495	0	0	0	0	0
1359	1358.9	21.32	6	594	0	0	0	0	0
1360	1359.9	22.07	8	792	0	0	0	0	0
1361	1360.9	20.97	7	693	0	0	0	0	0
1362	1361.9	21.5	6	594	0	0	0	0	0
1363	1362.9	22.13	5	495	0	0	0	0	0
1364	1363.9	22.13	6	594	0	0	0	0	0
1365	1364.9	23.63	5	495	0	0	0	0	0
1366	1365.9	22.82	6	594	0	0	0	0	0
1367	1366.9	23.97	6	594	0	0	0	0	0
1368	1367.9	22.12	5	495	0	0	0	0	0
1369	1368.9	23.1	6	594	0	0	0	0	0
1370	1369.9	21.96	7	693	0	0	0	0	0
1371	1370.9	21.96	7	693	0	0	0	0	0
1372	1371.9	21.96	7	693	0	0	0	0	0
1373	1372.9	21.96	7	693	0	0	0	0	0
1374	1374.99	45.05	7	693	0	0	0	0	0
1375	1375.99	19.37	7	693	0	0	0	0	0
1376	1376.99	14.84	6	594	0	0	0	0	0
1377	1377.99	6.56	6	594	0	0	0	0	0
1378	1378.99	16.32	6	594	0	0	0	0	0
1379	1379.99	16.62	6	594	0	0	0	0	0
1380	1380.99	22.33	6	594	0	0	0	0	0
1381	1381.99	19.76	5	495	0	0	0	0	0
1382	1382.99	20.02	5	495	0	0	0	0	0
1383	1383.99	25.93	5	495	0	0	0	0	0
1384	1384.99	14.71	5	495	0	0	0	0	0
1385	1385.99	18.54	5	495	0	0	0	0	0
1386	1386.99	18.01	5	495	0	0	0	0	0
1387	1387.99	22.97	5	495	0	0	0	0	0
1388	1388.99	20.12	4	396	0	0	0	0	0
1389	1389.99	26.27	4	396	0	0	0	0	0
1390	1390.99	29.26	4	396	0	0	0	0	0
1391	1391.99	39.14	5	495	0	0	0	0	0
1392	1392.99	32.25	5	495	0	0	0	0	0
1393	1393.99	29.12	5	495	0	0	0	0	0
1394	1394.99	27.18	5	495	0	0	0	0	0
1395	1395.99	29.11	5	495	0	0	0	0	0
1396	1396.99	28.1	5	495	0	0	0	0	0
1397	1397.99	23.63	5	495	0	0	0	0	0
1398	1398.99	20.63	4	396	0	0	0	0	0
1399	1399.99	22.63	4	396	0	0	0	0	0
1400	1400.99	24.73	4	396	0	0	0	0	0
1401	1401.99	23.64	4	396	0	0	0	0	0
1402	1402.99	23.78	4	396	0	0	0	0	0
1403	1403.99	24.07	4	396	0	0	0	0	0
1404	1404.99	23.51	5	495	0	0	0	0	0
1405	1405.99	24.99	5	495	0	0	0	0	0
1406	1406.99	23.1	6	594	0	0	0	0	0
1407	1407.99	16.04	6	594	0	0	0	0	0
1408	1408.99	59.96	6	594	0	0	0	0	0
1409	1409.99	289.22	6	594	0	0	0	0	0
1410	1410.99	22.01	6	594	0	0	0	0	0
1411	1411.99	18.12	5	495	0	0	0	0	0
1412	1412.99	14.76	5	495	0	0	0	0	0
1413	1413.99	6.09	5	495	0	0	0	0	0
1414	1414.99	21.63	5	495	0	0	0	0	0
1415	1415.99	21.02	5	495	0	0	0	0	0
1416	1416.99	29.17	6	594	0	0	0	0	0
1417	1417.99	21.14	6	594	0	0	0	0	0
1418	1418.99	24.09	6	594	0	0	0	0	0
1419	1419.99	22.13	6	594	0	0	0	0	0
1420	1420.99	23.76	6	594	0	0	0	0	0
1421	1421.99	24.04	7	693	0	0	0	0	0
1422	1422.99	24.79	7	693	0	0	0	0	0
1423	1423.99	24.98	7	693	0	0	0	0	0
1424	1424.99	24.33	7	693	0	0	0	0	0
1425	1425.99	25.32	8	792	0	0	0	0	0
1426	1426.99	15.75	8	792	0	0	0	0	0
1427	1427.99	20.72	10	990	0	0	0	0	0
1428	1428.99	24.88	10	990	0	0	0	0	0
1429	1429.99	23.6	10	990	0	0	0	0	0
1430	1430.99	24.59	10	990	0	0	0	0	0
1431	1431.99	23.53	10	990	0	0	0	0	0
1432	1432.99	21.53	11	1089	0	0	0	0	0
1433	1433.99	22.25	11	1089	0	0	0	0	0
1434	1434.99	20.14	11	1089	0	0	0	0	0
1435	1435.99	13.74	11	1089	0	0	0	0	0
1436	1436.99	169.07	12	1188	0	0	0	0	0
1437	1437.99	192.07	12	1188	0	0	0	0	0
1438	1438.99	16.96	12	1188	0	0	0	0	0
1439	1439.99	19.37	12	1188	0	0	0	0	0
1440	1440.99	21.59	12	1188	0	0	0	0	0
1441	1441.99	22.27	10	990	0	0	0	0	0
1442	1442.99	22.26	10	990	0	0	0	0	0
1443	1443.99	22.86	10	990	0	0	0	0	0
1444	1444.99	23.02	10	990	0	0	0	0	0
1445	1445.99	22.42	10	990	0	0	0	0	0
1446	1446.99	21.84	11	1089	0	0	0	0	0
1447	1447.99	21.93	11	1089	0	0	0	0	0
1448	1448.99	22.06	11	1089	0	0	0	0	0
1449	1449.99	20.7	10	990	0	0	0	0	0
1450	1450.99	20.68	10	990	0	0	0	0	0
1451	1451.99	20.71	9	891	0	0	0	0	0
1452	1452.99	19.7	9	891	0	0	0	0	0
1453	1453.99	19.32	9	891	0	0	0	0	0
1454	1454.99	19.37	8	792	0	0	0	0	0
1455	1455.99	17.95	8	792	0	0	0	0	0
1456	1456.99	19.01	8	792	0	0	0	0	0
1457	1457.99	4.02	8	792	0	0	0	0	0
1458	1458.99	0.86	7	693	0	0	0	0	0
1459	1459.99	0.82	7	693	0	0	0	0	0
1460	1460.99	0.77	7	693	0	0	0	0	0
1461	1461.99	1.54	6	594	0	0	0	0	0
1462	1462.99	17.04	6	594	0	0	0	0	0
1463	1463.99	20.72	6	594	0	0	0	0	0
1464	1464.99	17.46	6	594	0	0	0	0	0
1465	1465.99	20.05	6	594	0	0	0	0	0
1466	1466.99	4.49	6	594	0	0	0	0	0
1467	1467.99	14.08	5	495	0	0	0	0	0
1468	1468.99	20.38	5	495	0	0	0	0	0
1469	1469.99	17.34	5	495	0	0	0	0	0
1470	1470.99	16.01	4	396	0	0	0	0	0
1471	1471.99	23.32	4	396	0	0	0	0	0
1472	1472.99	23.17	4	396	0	0	0	0	0
1473	1473.99	22.94	4	396	0	0	0	0	0
1474	1474.99	21.37	4	396	0	0	0	0	0
1475	1475.99	25.02	3	297	0	0	0	0	0
1476	1476.99	22.72	3	297	0	0	0	0	0
1477	1477.99	24.34	3	297	0	0	0	0	0
1478	1478.99	23.71	3	297	0	0	0	0	0
1479	1479.99	21.39	4	396	0	0	0	0	0
1480	1480.99	23.9	4	396	0	0	0	0	0
1481	1481.99	20.64	4	396	0	0	0	0	0
1482	1482.99	21.75	4	396	0	0	0	0	0
1483	1483.99	14.23	4	396	0	0	0	0	0
1484	1481.68	17.92	2	198	0	0	0	0	0
1485	1481.68	17.92	3	297	0	0	0	0	0
1486	1483.24	13.79	3	297	0	0	0	0	0
1487	1485.54	14.27	4	396	0	0	0	0	0
1488	1486.54	16.15	5	495	0	0	0	0	0
1489	1487.54	20.12	4	396	0	0	0	0	0
1490	1488.54	18.53	3	297	0	0	0	0	0
1491	1490.9	11	2	198	0	0	0	0	0
1492	1491.9	10.59	3	297	0	0	0	0	0
1493	1492.9	12	3	297	0	0	0	0	0
1494	1493.9	13	2	198	0	0	0	0	0
1495	1494.9	13.77	3	297	0	0	0	0	0
1496	1495.9	15	2	198	0	0	0	0	0
1497	1496.9	18.99	3	297	0	0	0	0	0
1498	1497.9	17	2	198	0	0	0	0	0
1499	1498.9	18	3	297	0	0	0	0	0
1500	1499.9	17	3	297	0	0	0	0	0
1501	1500.9	16.52	2	198	0	0	0	0	0
1502	1501.9	15	3	297	0	0	0	0	0
1503	1502.9	17.81	2	198	0	0	0	0	0
1504	1503.9	20	3	297	0	0	0	0	0
1505	1504.9	20.85	2	198	0	0	0	0	0
1506	1505.9	18	3	297	0	0	0	0	0
1507	1506.9	17.63	3	297	0	0	0	0	0
1508	1507.9	16.84	2	198	0	0	0	0	0
1509	1508.9	17.34	3	297	0	0	0	0	0
1510	1509.9	17.69	3	297	0	0	0	0	0
1511	1510.9	18.42	2	198	0	0	0	0	0
1512	1511.9	19.86	2	198	0	0	0	0	0
1513	1512.9	16	3	297	0	0	0	0	0
1514	1513.9	15.54	3	297	0	0	0	0	0
1515	1514.9	14	3	297	0	0	0	0	0
1516	1515.9	13.27	3	297	0	0	0	0	0
1517	1516.9	12.75	3	297	0	0	0	0	0
1518	1517.9	14.63	2	198	0	0	0	0	0
1519	1518.9	13	2	198	0	0	0	0	0
1520	1519.9	13	3	297	0	0	0	0	0
1521	1520.9	14	2	198	0	0	0	0	0
1522	1521.9	12	3	297	0	0	0	0	0
1523	1522.9	13	3	297	0	0	0	0	0
1524	1523.9	14	2	198	0	0	0	0	0
1525	1524.9	15.95	2	198	0	0	0	0	0
1526	1525.9	16.42	3	297	0	0	0	0	0
1527	1526.9	15	3	297	0	0	0	0	0
1528	1527.9	17.54	2	198	0	0	0	0	0
1529	1528.9	19	3	297	0	0	0	0	0
1530	1529.9	22	2	198	0	0	0	0	0
1531	1530.9	20.4	3	297	0	0	0	0	0
1532	1531.9	22.97	2	198	0	0	0	0	0
1533	1532.9	20.33	3	297	0	0	0	0	0
1534	1533.9	23.13	2	198	0	0	0	0	0
1535	1534.9	21.52	3	297	0	0	0	0	0
1536	1535.9	19.55	2	198	0	0	0	0	0
1537	1536.9	20.71	3	297	0	0	0	0	0
1538	1537.9	20.38	2	198	0	0	0	0	0
1539	1538.9	19.24	3	297	0	0	0	0	0
1540	1539.9	19.26	2	198	0	0	0	0	0
1541	1540.9	18.01	2	198	0	0	0	0	0
1542	1541.9	20.14	3	297	0	0	0	0	0
1543	1542.9	22	3	297	0	0	0	0	0
1544	1543.9	22.38	2	198	0	0	0	0	0
1545	1544.9	23	3	297	0	0	0	0	0
1546	1545.9	25	3	297	0	0	0	0	0
1547	1546.9	26	2	198	0	0	0	0	0
1548	1547.9	27.1	3	297	0	0	0	0	0
1549	1548.9	23	3	297	0	0	0	0	0
1550	1549.9	24.87	2	198	0	0	0	0	0
1551	1550.9	22.54	2	198	0	0	0	0	0
1552	1551.9	18.88	2	198	0	0	0	0	0
1553	1552.9	18.02	2	198	0	0	0	0	0
1554	1553.9	20.46	2	198	0	0	0	0	0
1555	1554.9	17.9	2	198	0	0	0	0	0
1556	1555.9	17.32	2	198	0	0	0	0	0
1557	1556.9	17.19	3	297	0	0	0	0	0
1558	1557.9	15.17	3	297	0	0	0	0	0
1559	1558.9	14.91	3	297	0	0	0	0	0
1560	1559.9	3.94	3	297	0	0	0	0	0
1561	1560.9	18.99	3	297	0	0	0	0	0
1562	1561.9	17.19	3	297	0	0	0	0	0
1563	1562.9	15.12	3	297	0	0	0	0	0
1564	1563.9	14.6	3	297	0	0	0	0	0
1565	1564.9	17.79	4	396	0	0	0	0	0
1566	1565.9	16.26	4	396	0	0	0	0	0
1567	1566.9	18.92	4	396	0	0	0	0	0
1568	1567.9	15.99	6	594	0	0	0	0	0
1569	1568.9	19.69	9	891	0	0	0	0	0
1570	1569.9	18.22	9	891	0	0	0	0	0
1571	1570.9	19.13	9	891	0	0	0	0	0
1572	1571.9	19.24	9	891	0	0	0	0	0
1573	1572.9	18.66	9	891	0	0	0	0	0
1574	1573.9	17.31	9	891	0	0	0	0	0
1575	1574.9	14.3	9	891	0	0	0	0	0
